,LHS,RHS,antecedent support,consequent support,support,confidence,lift,leverage,conviction
81,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿",0.22456140350877193,0.12280701754385964,0.06666666666666667,0.296875,2.4174107142857144,0.03908895044629117,1.2475633528265109
82,ปังพี่บัฟไส้สังขยาใบเตย20฿,"ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",0.2631578947368421,0.10526315789473684,0.06666666666666667,0.25333333333333335,2.406666666666667,0.03896583564173592,1.1983082706766919
83,ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",0.23157894736842105,0.14385964912280702,0.06666666666666667,0.2878787878787879,2.001108647450111,0.03335180055401662,1.2022396416573347
84,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้สังขยามันม่วง20฿",ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿,0.08771929824561403,0.23157894736842105,0.056140350877192984,0.64,2.7636363636363637,0.0358264081255771,2.134502923976608
85,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿",ปังพี่บั๊ฟไส้สังขยามันม่วง20฿,0.12280701754385964,0.11578947368421053,0.056140350877192984,0.4571428571428572,3.9480519480519485,0.04192059095106187,1.628808864265928
86,"ปังพี่บั๊ฟไส้สังขยามันม่วง20฿,ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿",ปังพี่บัฟไส้สังขยาใบเตย20฿,0.07017543859649122,0.2631578947368421,0.056140350877192984,0.8,3.0400000000000005,0.03767313019390582,3.6842105263157907
87,ปังพี่บัฟไส้สังขยาใบเตย20฿,"ปังพี่บั๊ฟไส้สังขยามันม่วง20฿,ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿",0.2631578947368421,0.07017543859649122,0.056140350877192984,0.21333333333333335,3.0400000000000005,0.03767313019390582,1.1819803746654773
88,ปังพี่บั๊ฟไส้สังขยามันม่วง20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿",0.11578947368421053,0.12280701754385964,0.056140350877192984,0.48484848484848486,3.9480519480519485,0.04192059095106187,1.7027863777089784
89,ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้สังขยามันม่วง20฿",0.23157894736842105,0.08771929824561403,0.056140350877192984,0.24242424242424243,2.7636363636363637,0.0358264081255771,1.2042105263157894
90,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้สังขยามันม่วง20฿",ปังพี่บั๊ฟไส้สังขยาชาไทย20฿,0.08771929824561403,0.22456140350877193,0.05263157894736842,0.6,2.671875,0.032933210218528776,1.93859649122807
91,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",ปังพี่บั๊ฟไส้สังขยามันม่วง20฿,0.14385964912280702,0.11578947368421053,0.05263157894736842,0.36585365853658536,3.1596452328159645,0.03597414589104339,1.394331983805668
92,"ปังพี่บั๊ฟไส้สังขยามันม่วง20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",ปังพี่บัฟไส้สังขยาใบเตย20฿,0.06315789473684211,0.2631578947368421,0.05263157894736842,0.8333333333333333,3.1666666666666665,0.03601108033240997,4.421052631578946
93,ปังพี่บัฟไส้สังขยาใบเตย20฿,"ปังพี่บั๊ฟไส้สังขยามันม่วง20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",0.2631578947368421,0.06315789473684211,0.05263157894736842,0.2,3.1666666666666665,0.03601108033240997,1.1710526315789473
94,ปังพี่บั๊ฟไส้สังขยามันม่วง20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",0.11578947368421053,0.14385964912280702,0.05263157894736842,0.45454545454545453,3.1596452328159645,0.03597414589104339,1.5695906432748539
95,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้สังขยามันม่วง20฿",0.22456140350877193,0.08771929824561403,0.05263157894736842,0.23437499999999997,2.671875,0.032933210218528776,1.191550304332259
96,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",ปังพี่บั๊ฟไส้สังขยาชาไทย20฿,0.11228070175438597,0.22456140350877193,0.056140350877192984,0.5,2.2265625,0.03092643890427824,1.550877192982456
97,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",ปังพี่บั๊ฟไส้หมูแดง20฿,0.14385964912280702,0.2,0.056140350877192984,0.3902439024390244,1.951219512195122,0.027368421052631577,1.312
98,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",ปังพี่บัฟไส้สังขยาใบเตย20฿,0.07368421052631578,0.2631578947368421,0.056140350877192984,0.761904761904762,2.8952380952380956,0.03674976915974146,3.0947368421052643
99,ปังพี่บัฟไส้สังขยาใบเตย20฿,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",0.2631578947368421,0.07368421052631578,0.056140350877192984,0.21333333333333335,2.8952380952380956,0.03674976915974146,1.1775200713648528
100,ปังพี่บั๊ฟไส้หมูแดง20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",0.2,0.14385964912280702,0.056140350877192984,0.2807017543859649,1.951219512195122,0.027368421052631577,1.1902439024390243
101,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",0.22456140350877193,0.11228070175438597,0.056140350877192984,0.25,2.2265625,0.03092643890427824,1.183625730994152
102,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",ปังพี่บั๊ฟไส้สังขยาชาไทย20฿,0.08421052631578947,0.22456140350877193,0.056140350877192984,0.6666666666666667,2.9687500000000004,0.037229916897506925,2.326315789473685
103,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,0.14385964912280702,0.17894736842105263,0.056140350877192984,0.3902439024390244,2.1807747489239597,0.030397045244690675,1.3465263157894738
104,"ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",ปังพี่บัฟไส้สังขยาใบเตย20฿,0.08070175438596491,0.2631578947368421,0.056140350877192984,0.6956521739130435,2.6434782608695655,0.034903047091412745,2.4210526315789473
105,ปังพี่บัฟไส้สังขยาใบเตย20฿,"ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",0.2631578947368421,0.08070175438596491,0.056140350877192984,0.21333333333333335,2.6434782608695655,0.034903047091412745,1.168599464763604
106,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",0.17894736842105263,0.14385964912280702,0.056140350877192984,0.3137254901960784,2.1807747489239597,0.030397045244690675,1.2475187969924812
107,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",0.22456140350877193,0.08421052631578947,0.056140350877192984,0.25,2.96875,0.037229916897506925,1.2210526315789474
108,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บัฟไส้สังขยาใบเตย20฿",ปังพี่บั๊ฟไส้หมูแดง20฿,0.09473684210526316,0.2,0.07368421052631578,0.7777777777777777,3.8888888888888884,0.05473684210526315,3.5999999999999988
109,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",ปังพี่บัฟไส้สังขยาใบเตย20฿,0.12982456140350876,0.2631578947368421,0.07368421052631578,0.5675675675675675,2.156756756756757,0.039519852262234534,1.7039473684210527
110,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,0.11228070175438597,0.21052631578947367,0.07368421052631578,0.6562499999999999,3.1171874999999996,0.05004616805170821,2.2966507177033484
111,ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",0.21052631578947367,0.11228070175438597,0.07368421052631578,0.35,3.1171874999999996,0.05004616805170821,1.3657219973009447
112,ปังพี่บัฟไส้สังขยาใบเตย20฿,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",0.2631578947368421,0.12982456140350876,0.07368421052631578,0.27999999999999997,2.156756756756757,0.039519852262234534,1.2085769980506824
113,ปังพี่บั๊ฟไส้หมูแดง20฿,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บัฟไส้สังขยาใบเตย20฿",0.2,0.09473684210526316,0.07368421052631578,0.36842105263157887,3.888888888888888,0.05473684210526315,1.4333333333333331
114,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿",ปังพี่บั๊ฟไส้หมูแดง20฿,0.07719298245614035,0.2,0.05964912280701754,0.7727272727272727,3.8636363636363633,0.04421052631578947,3.52
115,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,0.11228070175438597,0.16842105263157894,0.05964912280701754,0.53125,3.154296875,0.04073868882733148,1.7740350877192983
116,"ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",ปังพี่บัฟไส้สังขยาใบเตย20฿,0.09824561403508772,0.2631578947368421,0.05964912280701754,0.6071428571428571,2.307142857142857,0.033795013850415515,1.875598086124402
117,ปังพี่บัฟไส้สังขยาใบเตย20฿,"ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",0.2631578947368421,0.09824561403508772,0.05964912280701754,0.22666666666666668,2.3071428571428574,0.033795013850415515,1.1660617059891107
118,ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",0.16842105263157894,0.11228070175438597,0.05964912280701754,0.3541666666666667,3.154296875,0.04073868882733148,1.374533106960951
119,ปังพี่บั๊ฟไส้หมูแดง20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿",0.2,0.07719298245614035,0.05964912280701754,0.2982456140350877,3.8636363636363633,0.04421052631578947,1.315
120,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,0.11228070175438597,0.17894736842105263,0.06666666666666667,0.59375,3.318014705882353,0.04657433056325023,2.0210526315789474
121,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",ปังพี่บั๊ฟไส้หมูแดง20฿,0.08421052631578947,0.2,0.06666666666666667,0.7916666666666666,3.958333333333333,0.04982456140350877,3.8399999999999994
122,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",ปังพี่บัฟไส้สังขยาใบเตย20฿,0.10526315789473684,0.2631578947368421,0.06666666666666667,0.6333333333333334,2.406666666666667,0.03896583564173592,2.0095693779904313
123,ปังพี่บัฟไส้สังขยาใบเตย20฿,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",0.2631578947368421,0.10526315789473684,0.06666666666666667,0.25333333333333335,2.406666666666667,0.03896583564173592,1.1983082706766919
124,ปังพี่บั๊ฟไส้หมูแดง20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",0.2,0.08421052631578947,0.06666666666666667,0.3333333333333333,3.958333333333333,0.04982456140350877,1.3736842105263156
125,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,"ปังพี่บัฟไส้สังขยาใบเตย20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",0.17894736842105263,0.11228070175438597,0.06666666666666667,0.37254901960784315,3.318014705882353,0.04657433056325023,1.4148026315789473
126,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿,0.12982456140350876,0.23157894736842105,0.06315789473684211,0.48648648648648657,2.100737100737101,0.0330932594644506,1.4963988919667592
127,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿",ปังพี่บั๊ฟไส้หมูแดง20฿,0.10877192982456141,0.2,0.06315789473684211,0.5806451612903226,2.903225806451613,0.041403508771929824,1.907692307692308
128,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿",ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,0.07368421052631578,0.21052631578947367,0.06315789473684211,0.8571428571428572,4.071428571428572,0.047645429362880895,5.526315789473687
129,ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿",0.21052631578947367,0.07368421052631578,0.06315789473684211,0.30000000000000004,4.071428571428572,0.047645429362880895,1.3233082706766919
130,ปังพี่บั๊ฟไส้หมูแดง20฿,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿",0.2,0.10877192982456141,0.06315789473684211,0.3157894736842105,2.9032258064516125,0.041403508771929824,1.3025641025641026
131,ปังพี่บั๊ฟไส้มัลเบอร์รี่20฿,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",0.23157894736842105,0.12982456140350876,0.06315789473684211,0.27272727272727276,2.1007371007371014,0.0330932594644506,1.1964912280701754
132,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",ปังพี่บั๊ฟไส้สังขยาชาไทย20฿,0.10526315789473684,0.22456140350877193,0.056140350877192984,0.5333333333333333,2.375,0.03250230840258542,1.6616541353383458
133,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,0.07368421052631578,0.17894736842105263,0.056140350877192984,0.761904761904762,4.257703081232493,0.04295475530932595,3.4484210526315797
134,"ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",ปังพี่บั๊ฟไส้หมูแดง20฿,0.08070175438596491,0.2,0.056140350877192984,0.6956521739130435,3.4782608695652173,0.04,2.6285714285714286
135,ปังพี่บั๊ฟไส้หมูแดง20฿,"ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",0.2,0.08070175438596491,0.056140350877192984,0.2807017543859649,3.4782608695652173,0.04,1.278048780487805
136,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿",0.17894736842105263,0.07368421052631578,0.056140350877192984,0.3137254901960784,4.257703081232493,0.04295475530932595,1.3497744360902255
137,ปังพี่บั๊ฟไส้สังขยาชาไทย20฿,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",0.22456140350877193,0.10526315789473684,0.056140350877192984,0.25,2.375,0.03250230840258542,1.1929824561403508
138,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿",ปังพี่บั๊ฟไส้หมูแดง20฿,0.0912280701754386,0.2,0.07017543859649122,0.7692307692307692,3.846153846153846,0.051929824561403506,3.466666666666666
139,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,0.12982456140350876,0.16842105263157894,0.07017543859649122,0.5405405405405406,3.2094594594594597,0.04831024930747922,1.8099071207430342
140,"ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,0.09824561403508772,0.21052631578947367,0.07017543859649122,0.7142857142857142,3.392857142857143,0.0494921514312096,2.763157894736841
141,ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,"ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",0.21052631578947367,0.09824561403508772,0.07017543859649122,0.3333333333333333,3.392857142857143,0.0494921514312096,1.3526315789473684
142,ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",0.16842105263157894,0.12982456140350876,0.07017543859649122,0.41666666666666663,3.2094594594594597,0.04831024930747922,1.4917293233082707
143,ปังพี่บั๊ฟไส้หมูแดง20฿,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿",0.2,0.0912280701754386,0.07017543859649122,0.3508771929824561,3.846153846153846,0.051929824561403506,1.4
144,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,0.12982456140350876,0.17894736842105263,0.05964912280701754,0.4594594594594595,2.5675675675675675,0.036417359187442294,1.5189473684210526
145,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",ปังพี่บั๊ฟไส้หมูแดง20฿,0.0912280701754386,0.2,0.05964912280701754,0.6538461538461537,3.2692307692307687,0.04140350877192982,2.3111111111111104
146,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,0.10526315789473684,0.21052631578947367,0.05964912280701754,0.5666666666666667,2.691666666666667,0.03748845798707295,1.8218623481781375
147,ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",0.21052631578947367,0.10526315789473684,0.05964912280701754,0.2833333333333333,2.691666666666667,0.03748845798707295,1.2484700122399022
148,ปังพี่บั๊ฟไส้หมูแดง20฿,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",0.2,0.0912280701754386,0.05964912280701754,0.2982456140350877,3.2692307692307687,0.04140350877192982,1.295
149,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,"ปังพี่บั๊ฟไส้หมูซีอิ๋ว20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",0.17894736842105263,0.12982456140350876,0.05964912280701754,0.3333333333333333,2.5675675675675675,0.036417359187442294,1.3052631578947367
150,"ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,0.09824561403508772,0.17894736842105263,0.06315789473684211,0.6428571428571429,3.592436974789916,0.04557710064635273,2.298947368421053
151,"ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",ปังพี่บั๊ฟไส้หมูแดง20฿,0.08771929824561403,0.2,0.06315789473684211,0.7200000000000001,3.6,0.0456140350877193,2.857142857142858
152,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,0.10526315789473684,0.16842105263157894,0.06315789473684211,0.6000000000000001,3.5625000000000004,0.045429362880886434,2.078947368421053
153,ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,"ปังพี่บั๊ฟไส้หมูแดง20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",0.16842105263157894,0.10526315789473684,0.06315789473684211,0.375,3.5625,0.045429362880886434,1.431578947368421
154,ปังพี่บั๊ฟไส้หมูแดง20฿,"ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿",0.2,0.08771929824561403,0.06315789473684211,0.3157894736842105,3.6,0.0456140350877193,1.3333333333333333
155,ปังพี่บั๊ฟไส้แฮมมายองเนส20฿,"ปังพี่บั๊ฟไส้หมูหยองมายองเนส20฿,ปังพี่บั๊ฟไส้หมูแดง20฿",0.17894736842105263,0.09824561403508772,0.06315789473684211,0.35294117647058826,3.592436974789916,0.04557710064635273,1.3936204146730464
